customer_id,date,year,month,total_deposits,total_purchases,bills_amount,net_flow,net_flow_lag_1,net_flow_lag_3,net_flow_lag_12,net_flow_ma_3,pct_change,pct_change_lag_1,pct_change_lag_3,pct_change_ma_3,deposits_lag_1,purchases_lag_1,bills_lag_1,customer_id_cat,pred_nivel,pred_pctchange
pyme_01,1987-07-01,1987,7,485396.05,206410.39,19838.65,259147.01,246443.88,208701.52,253757.7,224315.91333333333,0.0515457312228651,0.13150244391313715,-0.055757498212648415,0.03978393848466696,480661.43,214050.38,20167.17,pyme_01,,
pyme_01,1987-08-01,1987,8,486751.77,214685.98,21472.08,250593.71,259147.01,217802.34,210089.42,241131.07666666666,-0.033005590147461183,0.0515457312228651,0.043606869753512134,0.07555168162983812,485396.05,206410.39,19838.65,pyme_01,,
pyme_01,1987-09-01,1987,9,464635.39,205541.59,18876.67,240217.13,250593.71,246443.88,188848.44,252061.53333333333,-0.04140798266644441,-0.033005590147461183,0.13150244391313715,0.05001419499618035,486751.77,214685.98,21472.08,pyme_01,,
pyme_01,1987-10-01,1987,10,500222.27,209502.82,20922.93,269796.52,240217.13,259147.01,221127.37,249985.94999999998,0.12313605611723033,-0.04140798266644441,0.0515457312228651,-0.007622613863680165,464635.39,205541.59,18876.67,pyme_01,,
pyme_01,1987-11-01,1987,11,484482.98,212430.99,21322.59,250729.4,269796.52,250593.71,236836.58,253535.78666666665,-0.0706722236446935,0.12313605611723033,-0.033005590147461183,0.016240827767774912,500222.27,209502.82,20922.93,pyme_01,,
pyme_01,1987-12-01,1987,12,678096.03,291480.32,21301.66,365314.04,250729.4,240217.13,385486.36,253581.0166666667,0.4570052016237425,-0.0706722236446935,-0.04140798266644441,0.0036852832686974737,484482.98,212430.99,21322.59,pyme_01,,
pyme_01,1988-01-01,1988,1,453125.35,208157.88,21471.81,223495.66,365314.04,269796.52,216900.91,295279.98666666663,-0.388209497778952,0.4570052016237425,0.12313605611723033,0.16982301136542644,678096.03,291480.32,21301.66,pyme_01,,
pyme_01,1988-02-01,1988,2,429951.18,190733.29,20541.46,218676.43,223495.66,250729.4,176372.25,279846.36666666664,-0.021562969052732472,-0.388209497778952,-0.0706722236446935,-0.000625506599967666,453125.35,208157.88,21471.81,pyme_01,,
pyme_01,1988-03-01,1988,3,465614.76,203935.38,20755.52,240923.87,218676.43,365314.04,221025.34,269162.0433333333,0.10173679897737498,-0.021562969052732472,0.4570052016237425,0.01574424493068601,429951.18,190733.29,20541.46,pyme_01,,
pyme_01,1988-04-01,1988,4,480093.43,211779.42,19882.14,248431.87,240923.87,223495.66,208701.52,227698.65333333332,0.031163371234240955,0.10173679897737498,-0.388209497778952,-0.10267855595143649,465614.76,203935.38,20755.52,pyme_01,,
pyme_01,1988-05-01,1988,5,524960.9,234634.72,20401.71,269924.46,248431.87,218676.43,217802.34,236010.7233333333,0.0865130146144295,0.031163371234240955,-0.021562969052732472,0.037112400386294486,480093.43,211779.42,19882.14,pyme_01,,
pyme_01,1988-06-01,1988,6,541955.35,246011.34,20303.28,275640.74,269924.46,240923.87,246443.88,253093.40000000002,0.021177332354392675,0.0865130146144295,0.10173679897737498,0.07313772827534848,524960.9,234634.72,20401.71,pyme_01,,
pyme_01,1988-07-01,1988,7,539903.65,229614.44,20761.76,289527.45,275640.74,248431.87,259147.01,264665.69,0.05037974430049785,0.021177332354392675,0.031163371234240955,0.04628457273435438,541955.35,246011.34,20303.28,pyme_01,,
pyme_01,1988-08-01,1988,8,553079.04,234807.37,21369.11,296902.56,289527.45,269924.46,250593.71,278364.21666666673,0.025472921479465782,0.05037974430049785,0.0865130146144295,0.05269003042310668,539903.65,229614.44,20761.76,pyme_01,,
pyme_01,1988-09-01,1988,9,503888.94,233087.87,20312.02,250489.04,296902.56,275640.74,240217.13,287356.9166666667,-0.15632576559797928,0.025472921479465782,0.021177332354392675,0.0323433327114521,553079.04,234807.37,21369.11,pyme_01,,
pyme_01,1988-10-01,1988,10,563836.72,245661.5,20255.75,297919.47,250489.04,289527.45,269796.52,278973.01666666666,0.1893513185247544,-0.15632576559797928,0.05037974430049785,-0.026824366606005217,503888.94,233087.87,20312.02,pyme_01,,
pyme_01,1988-11-01,1988,11,621578.31,259755.23,21644.18,340178.91,297919.47,296902.56,250729.4,281770.3566666667,0.1418485337665243,0.1893513185247544,0.025472921479465782,0.019499491468746966,563836.72,245661.5,20255.75,pyme_01,,
pyme_01,1988-12-01,1988,12,819150.08,369327.93,23235.77,426586.38,340178.91,250489.04,365314.04,296195.80666666664,0.2540059582176921,0.1418485337665243,-0.15632576559797928,0.0582913622310998,621578.31,259755.23,21644.18,pyme_01,,
pyme_01,1989-01-01,1989,1,511168.76,230646.39,21258.06,259264.3,426586.38,297919.47,223495.66,354894.92,-0.3922349325827046,0.2540059582176921,0.1893513185247544,0.19506860350299027,819150.08,369327.93,23235.77,pyme_01,,
pyme_01,1989-02-01,1989,2,510542.87,212323.74,20991.19,277227.94,259264.3,340178.91,218676.43,342009.86333333334,0.06928697857745947,-0.3922349325827046,0.1418485337665243,0.0012065198005039395,511168.76,230646.39,21258.06,pyme_01,,
pyme_01,1989-03-01,1989,3,531504.85,237619.49,20476.53,273408.83,277227.94,426586.38,240923.87,321026.2066666666,-0.013776064562612267,0.06928697857745947,0.2540059582176921,-0.022980665262517668,510542.87,212323.74,20991.19,pyme_01,,
pyme_01,1989-04-01,1989,4,543491.62,247852.53,20341.66,275297.43,273408.83,259264.3,248431.87,269967.0233333334,0.006907604264280609,-0.013776064562612267,-0.3922349325827046,-0.11224133952261912,531504.85,237619.49,20476.53,pyme_01,,
pyme_01,1989-05-01,1989,5,651317.41,292856.4,20711.7,337749.3,275297.43,277227.94,269924.46,275311.39999999997,0.22685235383417846,0.006907604264280609,0.06928697857745947,0.02080617275970927,543491.62,247852.53,20341.66,pyme_01,,
pyme_01,1989-06-01,1989,6,628867.24,285632.51,20151.32,323083.41,337749.3,273408.83,275640.74,295485.1866666667,-0.043422414198934,0.22685235383417846,-0.013776064562612267,0.07332796451194894,651317.41,292856.4,20711.7,pyme_01,,
pyme_01,1989-07-01,1989,7,707600.17,295861.09,21542.61,390196.47,323083.41,275297.43,289527.45,312043.37999999995,0.20772672914403123,-0.043422414198934,0.006907604264280609,0.06344584796650836,628867.24,285632.51,20151.32,pyme_01,,
pyme_01,1989-08-01,1989,8,607943.93,272887.12,21255.24,313801.57,390196.47,337749.3,296902.56,350343.06,-0.19578572814869388,0.20772672914403123,0.22685235383417846,0.13038555625975856,707600.17,295861.09,21542.61,pyme_01,,
pyme_01,1989-09-01,1989,9,625789.39,273870.7,21066.42,330852.27,313801.57,323083.41,250489.04,342360.48333333334,0.054335929549364614,-0.19578572814869388,-0.043422414198934,-0.010493804401198884,607943.93,272887.12,21255.24,pyme_01,,
pyme_01,1989-10-01,1989,10,635586.21,276128.99,19631.94,339825.28,330852.27,390196.47,297919.47,344950.10333333333,0.027120895981762594,0.054335929549364614,0.20772672914403123,0.02209231018156732,625789.39,273870.7,21066.42,pyme_01,,
pyme_01,1989-11-01,1989,11,641724.86,294185.4,21021.2,326518.26,339825.28,313801.57,340178.91,328159.7066666667,-0.03915841693708022,0.027120895981762594,-0.19578572814869388,-0.03810963420585556,635586.21,276128.99,19631.94,pyme_01,,
pyme_01,1989-12-01,1989,12,928578.49,435703.64,24346.43,468528.42,326518.26,330852.27,426586.38,332398.60333333333,0.43492256757707803,-0.03915841693708022,0.054335929549364614,0.014099469531348996,641724.86,294185.4,21021.2,pyme_01,,
pyme_01,1990-01-01,1990,1,592788.84,281455.71,21234.54,290098.6,468528.42,339825.28,259264.3,378290.6533333333,-0.3808303026740619,0.43492256757707803,0.027120895981762594,0.14096168220725347,928578.49,435703.64,24346.43,pyme_01,,
pyme_01,1990-02-01,1990,2,512253.16,238864.35,21246.76,252142.05,290098.6,326518.26,277227.94,361715.0933333333,-0.13084016951477873,-0.3808303026740619,-0.03915841693708022,0.004977949321978629,592788.84,281455.71,21234.54,pyme_01,,
pyme_01,1990-03-01,1990,3,653168.11,288085.23,20789.96,344292.92,252142.05,468528.42,273408.83,336923.0233333333,0.3654720424459148,-0.13084016951477873,0.43492256757707803,-0.02558263487058754,512253.16,238864.35,21246.76,pyme_01,,
pyme_01,1990-04-01,1990,4,605354.23,271957.24,22342.01,311054.97,344292.92,290098.6,275297.43,295511.18999999994,-0.09653974296073242,0.3654720424459148,-0.3808303026740619,-0.04873280991430862,653168.11,288085.23,20789.96,pyme_01,,
pyme_01,1990-05-01,1990,5,676805.86,309023.48,21901.86,345880.53,311054.97,252142.05,337749.3,302496.64666666667,0.11195950349226069,-0.09653974296073242,-0.13084016951477873,0.046030709990134554,605354.23,271957.24,22342.01,pyme_01,,
pyme_01,1990-06-01,1990,6,784156.07,349067.16,22193.74,412895.17,345880.53,344292.92,323083.41,333742.80666666664,0.19375083066976906,0.11195950349226069,0.3654720424459148,0.12696393432581435,676805.86,309023.48,21901.86,pyme_01,,
pyme_01,1990-07-01,1990,7,792890.34,353089.91,23724.5,416075.93,412895.17,311054.97,390196.47,356610.2233333333,0.007703553422530929,0.19375083066976906,-0.09653974296073242,0.06972353040043244,784156.07,349067.16,22193.74,pyme_01,,
pyme_01,1990-08-01,1990,8,804075.91,367944.99,23114.72,413016.2,416075.93,345880.53,313801.57,391617.21,-0.007353777951058071,0.007703553422530929,0.11195950349226069,0.10447129586152022,792890.34,353089.91,23724.5,pyme_01,,
pyme_01,1990-09-01,1990,9,713120.76,315165.38,21623.78,376331.59,413016.2,412895.17,330852.27,413995.76666666666,-0.08882123752046522,-0.007353777951058071,0.19375083066976906,0.06470020204708064,804075.91,367944.99,23114.72,pyme_01,,
pyme_01,1990-10-01,1990,10,762207.2,327809.9,21756.78,412640.52,376331.59,416075.93,339825.28,401807.9066666667,0.0964812175347809,-0.08882123752046522,0.007703553422530929,-0.029490487349664123,713120.76,315165.38,21623.78,pyme_01,,
pyme_01,1990-11-01,1990,11,932854.41,406405.78,22786.79,503661.84,412640.52,413016.2,326518.26,400662.77,0.22058260298818944,0.0964812175347809,-0.007353777951058071,0.00010206735441919967,762207.2,327809.9,21756.78,pyme_01,,
pyme_01,1990-12-01,1990,12,1136199.31,516102.39,24563.06,595533.86,503661.84,376331.59,468528.42,430877.9833333334,0.18240814114486015,0.22058260298818944,-0.08882123752046522,0.07608086100083504,932854.41,406405.78,22786.79,pyme_01,,
pyme_01,1991-01-01,1991,1,897314.6,397560.5,22735.76,477018.34,595533.86,412640.52,290098.6,503945.4066666667,-0.199007189952222,0.18240814114486015,0.0964812175347809,0.16649065388927684,1136199.31,516102.39,24563.06,pyme_01,,
pyme_01,1991-02-01,1991,2,711456.18,319466.15,21980.75,370009.28,477018.34,503661.84,252142.05,525404.68,-0.22432902684622147,-0.199007189952222,0.22058260298818944,0.06799451806027586,897314.6,397560.5,22735.76,pyme_01,,
pyme_01,1991-03-01,1991,3,774535.23,352318.04,23393.24,398823.96,370009.28,595533.86,344292.92,480853.8266666667,0.07787556031027121,-0.22432902684622147,0.18240814114486015,-0.08030935855119443,711456.18,319466.15,21980.75,pyme_01,,
pyme_01,1991-04-01,1991,4,830837.47,362544.73,22571.8,445720.94,398823.96,477018.34,311054.97,415283.86000000004,0.11758817098150276,0.07787556031027121,-0.199007189952222,-0.11515355216272409,774535.23,352318.04,23393.24,pyme_01,,
pyme_01,1991-05-01,1991,5,872553.27,398236.48,24536.2,449780.59,445720.94,370009.28,345880.53,404851.3933333333,0.009108053124001758,0.11758817098150276,-0.22432902684622147,-0.009621765184815834,830837.47,362544.73,22571.8,pyme_01,,
pyme_01,1991-06-01,1991,6,792666.28,356474.68,22751.77,413439.83,449780.59,398823.96,412895.17,431441.83,-0.08079663909018397,0.009108053124001758,0.07787556031027121,0.06819059480525858,872553.27,398236.48,24536.2,pyme_01,,
pyme_01,1991-07-01,1991,7,910373.28,383378.03,24305.32,502689.92,413439.83,445720.94,416075.93,436313.7866666667,0.21587201697523906,-0.08079663909018397,0.11758817098150276,0.015299861671773515,792666.28,356474.68,22751.77,pyme_01,,
pyme_01,1991-08-01,1991,8,918726.32,430478.98,23428.48,464818.85,502689.92,449780.59,413016.2,455303.4466666667,-0.0753368398554719,0.21587201697523906,0.009108053124001758,0.04806114366968561,910373.28,383378.03,24305.32,pyme_01,,
pyme_01,1991-09-01,1991,9,795560.57,345376.37,23120.85,427063.35,464818.85,413439.83,376331.59,460316.2,-0.08122626696400115,-0.0753368398554719,-0.08079663909018397,0.019912846009861058,918726.32,430478.98,23428.48,pyme_01,,
pyme_01,1991-10-01,1991,10,966345.59,399752.38,22581.28,544011.93,427063.35,502689.92,412640.52,464857.3733333333,0.2738436346738724,-0.08122626696400115,0.21587201697523906,0.019769636718588668,795560.57,345376.37,23120.85,pyme_01,,
pyme_01,1991-11-01,1991,11,1135705.61,482089.47,22870.69,630745.46,544011.93,464818.85,503661.84,478631.37666666665,0.15943313963721328,0.2738436346738724,-0.0753368398554719,0.039093509284799786,966345.59,399752.38,22581.28,pyme_01,,
pyme_01,1991-12-01,1991,12,1420327.33,603510.99,25213.2,791603.14,630745.46,427063.35,595533.86,533940.2466666667,0.2550278839898428,0.15943313963721328,-0.08122626696400115,0.11735016911569485,1135705.61,482089.47,22870.69,pyme_01,,
pyme_01,1992-01-01,1992,1,970252.13,430721.45,24105.59,515425.09,791603.14,544011.93,477018.34,655453.5100000001,-0.34888448017020246,0.2550278839898428,0.2738436346738724,0.2294348861003095,1420327.33,603510.99,25213.2,pyme_01,,
pyme_01,1992-02-01,1992,2,1019874.34,446858.11,23399.49,549616.75,515425.09,630745.46,370009.28,645924.5633333334,0.06633681724729379,-0.34888448017020246,0.15943313963721328,0.0218588478189512,970252.13,430721.45,24105.59,pyme_01,,
pyme_01,1992-03-01,1992,3,1120386.2,489647.0,22875.12,607864.07,549616.75,791603.14,398823.96,618881.66,0.10597806562481948,0.06633681724729379,0.2550278839898428,-0.0091732596443553,1019874.34,446858.11,23399.49,pyme_01,,
pyme_01,1992-04-01,1992,4,1039467.44,471901.6,22421.59,545144.25,607864.07,515425.09,445720.94,557635.3033333332,-0.1031806666908277,0.10597806562481948,-0.34888448017020246,-0.058856532432696396,1120386.2,489647.0,22875.12,pyme_01,,
pyme_01,1992-05-01,1992,5,1117409.0,501745.09,22453.0,593210.92,545144.25,549616.75,449780.59,567541.69,0.0881723874002156,-0.1031806666908277,0.06633681724729379,0.023044738727095188,1039467.44,471901.6,22421.59,pyme_01,,
pyme_01,1992-06-01,1992,6,1073476.5,481565.03,22057.34,569854.14,593210.92,607864.07,413439.83,582073.08,-0.03937348287519726,0.0881723874002156,0.10597806562481948,0.03032326211140246,1117409.0,501745.09,22453.0,pyme_01,,
pyme_01,1992-07-01,1992,7,1136966.88,511936.43,23607.05,601423.4,569854.14,545144.25,502689.92,569403.1033333334,0.05539884293900199,-0.03937348287519726,-0.1031806666908277,-0.018127254055269788,1073476.5,481565.03,22057.34,pyme_01,,
pyme_01,1992-08-01,1992,8,969356.42,440011.05,23873.62,505471.76,601423.4,593210.92,464818.85,588162.82,-0.1595409157674943,0.05539884293900199,0.0881723874002156,0.03473258248800678,1136966.88,511936.43,23607.05,pyme_01,,
pyme_01,1992-09-01,1992,9,887552.19,360035.24,23076.0,504440.96,505471.76,569854.14,427063.35,558916.4333333333,-0.0020392830649925697,-0.1595409157674943,-0.03937348287519726,-0.047838518567896525,969356.42,440011.05,23873.62,pyme_01,,
pyme_01,1992-10-01,1992,10,1276469.64,557236.36,22927.59,696305.69,504440.96,601423.4,544011.93,537112.04,0.38035121097224134,-0.0020392830649925697,0.05539884293900199,-0.035393785297828294,887552.19,360035.24,23076.0,pyme_01,,
pyme_01,1992-11-01,1992,11,988468.14,399706.13,23220.67,565541.34,696305.69,505471.76,630745.46,568739.47,-0.18779733079590377,0.38035121097224134,-0.1595409157674943,0.0729236707132515,1276469.64,557236.36,22927.59,pyme_01,,
pyme_01,1992-12-01,1992,12,1183501.6,525050.8,24552.05,633898.75,565541.34,504440.96,791603.14,588762.6633333332,0.12087075721113516,-0.18779733079590377,-0.0020392830649925697,0.06350486570378167,988468.14,399706.13,23220.67,pyme_01,,
pyme_01,1993-01-01,1993,1,1030610.51,456478.76,25020.24,549111.51,633898.75,696305.69,515425.09,631915.2599999999,-0.13375517777878565,0.12087075721113516,0.38035121097224134,0.10447487912915758,1183501.6,525050.8,24552.05,pyme_01,,
pyme_01,1993-02-01,1993,2,850421.11,392494.66,22033.49,435892.95,549111.51,565541.34,549616.75,582850.5333333333,-0.20618500602910328,-0.13375517777878565,-0.18779733079590377,-0.06689391712118475,1030610.51,456478.76,25020.24,pyme_01,,
pyme_01,1993-03-01,1993,3,903726.45,419372.31,23170.01,461184.13,435892.95,633898.75,607864.07,539634.4033333334,0.05802153946284294,-0.20618500602910328,0.12087075721113516,-0.07302314219891792,850421.11,392494.66,22033.49,pyme_01,,
pyme_01,1993-04-01,1993,4,752254.34,335953.8,23706.86,392593.68,461184.13,549111.51,545144.25,482062.86333333334,-0.148726821974555,0.05802153946284294,-0.13375517777878565,-0.09397288144834866,903726.45,419372.31,23170.01,pyme_01,,
pyme_01,1993-05-01,1993,5,910095.29,395105.46,23561.16,491428.66,392593.68,435892.95,593210.92,429890.25333333336,0.2517487800618696,-0.148726821974555,-0.20618500602910328,-0.09896342951360511,752254.34,335953.8,23706.86,pyme_01,,
pyme_01,1993-06-01,1993,6,989185.57,446716.14,23486.7,518982.73,491428.66,461184.13,569854.14,448402.1566666667,0.05606931838285534,0.2517487800618696,0.05802153946284294,0.053681165850052524,910095.29,395105.46,23561.16,pyme_01,,
pyme_01,1993-07-01,1993,7,1155549.62,501101.86,23312.06,631135.7,518982.73,392593.68,601423.4,467668.35666666663,0.21610154542136684,0.05606931838285534,-0.148726821974555,0.053030425490056654,989185.57,446716.14,23486.7,pyme_01,,
pyme_01,1993-08-01,1993,8,1097155.89,486016.08,23246.12,587893.69,631135.7,491428.66,505471.76,547182.3633333333,-0.06851459995053366,0.21610154542136684,0.2517487800618696,0.17463988128869726,1155549.62,501101.86,23312.06,pyme_01,,
pyme_01,1993-09-01,1993,9,951141.44,437979.02,23091.29,490071.13,587893.69,518982.73,504440.96,579337.3733333333,-0.16639498205874592,-0.06851459995053366,0.05606931838285534,0.06788542128456283,1097155.89,486016.08,23246.12,pyme_01,,
pyme_01,1993-10-01,1993,10,953598.61,413021.73,22323.94,518252.94,490071.13,631135.7,696305.69,569700.1733333333,0.057505550265733785,-0.16639498205874592,0.21610154542136684,-0.006269345529304249,951141.44,437979.02,23091.29,pyme_01,,
pyme_01,1993-11-01,1993,11,865428.24,395742.63,23425.27,446260.33,518252.94,587893.69,565541.34,532072.5866666667,-0.13891404069989455,0.057505550265733785,-0.06851459995053366,-0.0591346772478486,953598.61,413021.73,22323.94,pyme_01,,
pyme_01,1993-12-01,1993,12,1187744.03,540431.2,23477.34,623835.49,446260.33,490071.13,633898.75,484861.4666666666,0.3979183182157373,-0.13891404069989455,-0.16639498205874592,-0.08260115749763557,865428.24,395742.63,23425.27,pyme_01,,
pyme_01,1994-01-01,1994,1,888427.57,378544.6,23250.77,486632.19,623835.49,518252.94,549111.51,529449.5866666667,-0.2199350665349289,0.3979183182157373,0.057505550265733785,0.10550327592719218,1187744.03,540431.2,23477.34,pyme_01,,
pyme_01,1994-02-01,1994,2,869806.76,400337.56,22818.78,446650.43,486632.19,446260.33,435892.95,518909.33666666667,-0.0821601217954776,-0.2199350665349289,-0.13891404069989455,0.01302307032697129,888427.57,378544.6,23250.77,pyme_01,,
pyme_01,1994-03-01,1994,3,843458.76,384095.52,22641.29,436721.95,446650.43,623835.49,461184.13,519039.36999999994,-0.022228748330097803,-0.0821601217954776,0.3979183182157373,0.03194104329511027,869806.76,400337.56,22818.78,pyme_01,,
pyme_01,1994-04-01,1994,4,825996.25,367410.54,22809.49,435776.23,436721.95,486632.19,392593.68,456668.19,-0.0021654968338551406,-0.022228748330097803,-0.2199350665349289,-0.10810797888683477,843458.76,384095.52,22641.29,pyme_01,,
pyme_01,1994-05-01,1994,5,986825.79,423836.12,22754.76,540234.91,435776.23,446650.43,491428.66,439716.20333333337,0.23970715428879652,-0.0021654968338551406,-0.0821601217954776,-0.035518122319810184,825996.25,367410.54,22809.49,pyme_01,,
pyme_01,1994-06-01,1994,6,953519.64,407894.34,22312.03,523313.26,540234.91,436721.95,518982.73,470911.02999999997,-0.03132276290697322,0.23970715428879652,-0.022228748330097803,0.07177096970828119,986825.79,423836.12,22754.76,pyme_01,,
pyme_01,1994-07-01,1994,7,1007500.3,436726.58,22955.92,547817.8,523313.26,435776.23,631135.7,499774.8,0.04682575786441956,-0.03132276290697322,-0.0021654968338551406,0.06873963151598939,953519.64,407894.34,22312.03,pyme_01,,
pyme_01,1994-08-01,1994,8,943061.91,426846.48,22461.04,493754.4,547817.8,540234.91,587893.69,537121.9900000001,-0.09868865159182494,0.04682575786441956,0.23970715428879652,0.08507004974874761,1007500.3,436726.58,22955.92,pyme_01,,
pyme_01,1994-09-01,1994,9,804583.63,342808.17,23330.23,438445.22,493754.4,523313.26,490071.13,521628.48666666663,-0.11201759417232549,-0.09868865159182494,-0.03132276290697322,-0.027728552211459534,943061.91,426846.48,22461.04,pyme_01,,
pyme_01,1994-10-01,1994,10,908022.16,409296.07,22433.47,476292.63,438445.22,547817.8,518252.94,493339.13999999996,0.08632186707383882,-0.11201759417232549,0.04682575786441956,-0.054626829299910286,804583.63,342808.17,23330.23,pyme_01,,
pyme_01,1994-11-01,1994,11,946812.29,398606.82,23911.59,524293.88,476292.63,493754.4,446260.33,469497.4166666667,0.10078100515643085,0.08632186707383882,-0.09868865159182494,-0.0414614595634372,908022.16,409296.07,22433.47,pyme_01,,
pyme_01,1994-12-01,1994,12,1606036.83,705671.23,24275.08,876090.52,524293.88,438445.22,623835.49,479677.24333333335,0.6709913150235514,0.10078100515643085,-0.11201759417232549,0.025028426019314726,946812.29,398606.82,23911.59,pyme_01,,
pyme_01,1995-01-01,1995,1,986280.72,438841.46,22761.09,524678.17,876090.52,476292.63,486632.19,625559.0099999999,-0.40111420221736904,0.6709913150235514,0.08632186707383882,0.2860313957512737,1606036.83,705671.23,24275.08,pyme_01,,
pyme_01,1995-02-01,1995,2,850914.47,413825.92,21920.57,415167.98,524678.17,524293.88,446650.43,641687.5233333333,-0.20871878469805605,-0.40111420221736904,0.10078100515643085,0.12355270598753772,986280.72,438841.46,22761.09,pyme_01,,
pyme_01,1995-03-01,1995,3,926135.6,387677.25,23700.76,514757.59,415167.98,876090.52,436721.95,605312.2233333333,0.23987786823058954,-0.20871878469805605,0.6709913150235514,0.020386109369375422,850914.47,413825.92,21920.57,pyme_01,,
pyme_01,1995-04-01,1995,4,682578.7,320188.86,21923.98,340465.86,514757.59,524678.17,435776.23,484867.91333333333,-0.33858991763482305,0.23987786823058954,-0.40111420221736904,-0.12331837289494518,926135.6,387677.25,23700.76,pyme_01,,
pyme_01,1995-05-01,1995,5,690239.22,307610.67,21793.72,360834.84,340465.86,415167.98,540234.91,423463.81,0.05982679144393521,-0.33858991763482305,-0.20871878469805605,-0.10247694470076318,682578.7,320188.86,21923.98,pyme_01,,
pyme_01,1995-06-01,1995,6,617632.83,278113.17,22083.67,317435.99,360834.84,514757.59,523313.26,405352.76333333337,-0.12027344698754705,0.05982679144393521,0.23987786823058954,-0.012961752653432764,690239.22,307610.67,21793.72,pyme_01,,
